feature,missing_value
tpay_fp_tc_any_n_rej_hr_distinct_users_30d,0.7616983297207701
tpay_fp_dev_n_rej_hr_distinct_users_30d,0.7627183475710825
tpay_fp_dev_n_rej_hr_amt_30d,0.7627183475710825
tpay_fp_dev_n_rej_hr_qty_30d,0.7627183475710825
tpay_as_payer_card_regular_rej_amt_7d,0.7628458498023716
tpay_as_payer_card_regular_rej_qty_7d,0.7628458498023716
tpay_as_payer_new_dev_app_qty_30d,0.7674359301287772
tpay_as_payer_new_dev_app_amt_30d,0.7674359301287772
tpay_as_payer_new_dev_app_distinct_users_30d,0.7674359301287772
tpay_as_payer_accmoney_regular_canc_amt_30d,0.7680734412852225
tpay_as_payer_accmoney_regular_canc_qty_30d,0.7680734412852225
tpay_fp_any_y_app_amt_1d,0.7699859747545582
tpay_any_free_pass_ratio_over_free_pass_aplicable_1d,0.7699859747545582
tpay_any_free_pass_ratio_over_total_1d,0.7699859747545582
tpay_fp_any_y_app_distinct_users_1d,0.7699859747545582
tpay_fp_any_y_app_qty_1d,0.7699859747545582
tpay_as_payer_fp_tc_y_app_distinct_users_7d,0.7870712737472906
tpay_as_payer_fp_tc_y_app_qty_7d,0.7870712737472906
tpay_as_payer_fp_tc_y_app_amt_7d,0.7870712737472906
tpay_as_payer_card_regular_amt_1d,0.7920438607675635
tpay_as_payer_card_regular_distinct_users_1d,0.7920438607675635
tpay_as_payer_card_regular_qty_1d,0.7920438607675635
tpay_fp_tc_any_y_app_distinct_users_1d,0.7976539589442815
tpay_fp_tc_any_y_app_qty_1d,0.7976539589442815
tpay_fp_tc_any_y_app_amt_1d,0.7976539589442815
tpay_fp_tc_n_rej_qty_1d,0.7977814611755706
tpay_fp_tc_n_app_qty_1d,0.7977814611755706
tpay_fp_tc_n_rej_amt_1d,0.7977814611755706
tpay_fp_tc_n_app_amt_1d,0.7977814611755706
tpay_fp_tc_n_app_distinct_users_1d,0.7977814611755706
tpay_fp_tc_n_rej_hr_amt_7d,0.8027540481958434
tpay_fp_tc_n_rej_hr_distinct_users_7d,0.8027540481958434
tpay_fp_tc_n_rej_hr_qty_7d,0.8027540481958434
