feature,unique_value
ph_amt_150_ip_prm_30d,False
ctx_client_id_4511270751346422,True
phtc_amt_150_c_7d,False
phtc_amt_imp_60d,False
bin_var_amt_fptc_2d_7d,False
ph_amt_same_collector_30d,False
fl_buy_doc_blc_90d,False
phcpf_fcc_device_ml_null_30d,False
ph_qty_cbp_90d,False
bin_ib_votobarantim,False
phtc_qty_rhr_90d,False
ctx_bank_is_savings_account,True
phtc_amt_50_ria_30d,False
ph_amt_cbk_60d,False
phtc_dist_dml_no_free_pass_user_recharge_90d,False
phtc_std_amount_1d,False
phcpf_amt_150_ref_1d,False
cl_pwd_changes_qty_6h,False
fl_hap_device_60d,False
nmdml_resolution_1440x2368,False
fl_sell_device_grl_15d,True
crosses_qty_1h_ht_fraud_tko_user_count,False
fl_buy_device_grl,False
phd_amt_same_collector_rate_12h_15d,False
phcpf_amt_750_c_1d,True
ph_amt_rec_app_acc_12h,False
op_s_q_off90d,False
ctx_client_id_1784494622246174,True
phtc_qty_recharge_rate_1d_90d,False
cl_phone_changes_qty_7d,False
phcpf_qty_rcfa_30d,False
ph_count_cc_type_30d,False
phtc_count_users_hap_n_90d,False
phd_qty_recharge_rate_1d_90d,False
ph_amt_750_rhr_30d,False
phcpf_qty_cbp_30d,False
phcpf_count_custs_new_rej_7d,False
phphone_tcs_cbk_7d,True
phtc_amt_cbk_60d,True
ctx_receiver_id_186426653,True
phcpf_diff_avg_same_collector_1h,False
ctx_client_id_5950,True
phtc_qty_ria_90d,False
phtc_qty_rcfa_1d,False
vop_rej_hrisk_amount_3d,False
ctx_receiver_id_367767987,True
bin_ib_occidente,True
fl_pay_doc_grl_30d,False
phd_approv_amount_new_1d,False
ph_amt_rcfa_60d,False
ph_qty_recharge_90d,False
ph_amt_150_ria_30d,False
phd_approv_qty_15m,False
fl_pay_cust_grl_15d,False
ph_amt_ref_30d,False
nmdml_hit_bet_80_90,False
chn_min_distance,False
bin_ib_adm_de_carto,True
phcpf_amt_750_ro_7d,False
fl_gp_cc_l,True
phtc_rate_amt_new_dml_7d,False
ph_amt_rec_app_acc_90d,False
ctx_marketplace_id_mp-mkt-5184134718964709,True
phcpf_amt_750_ria_15d,False
phd_rej_amount_new_7d,False
phphone_qty_ria_90d,False
phtc_amt_bf_1d,False
bin_ib_credit_card,False
ctx_receiver_id_high_risk_gaming,False
phcpf_amt_750_ip_prm_15d,True
fl_wit_cust_grl_90d,False
cl_phone_changes_qty_12h,False
ph_amt_app_acc_30d,False
ae_cant_dominios_mails,False
phd_canc_amount_6h,False
vop_ratio_rej_hrisk_qty_3d,False
ph_qty_rhr_30d,False
ph_amt_500_bf_7d,False
vop_ratio_digcry_app_qty_90d,False
ph_amt_150_cbk_60d,True
ctx_client_id_7284796636592209,True
ph_notebook_30d,False
ctx_op_type_money_transfer,True
phtc_amt_150_rhr_60d,False
phtc_amt_new_user_recharge_rate_1h_15d,False
dml_section_creditcard,True
growth_rate_1h_ht_1d,False
ph_amt_1000_rhr_60d,False
ph_amt_1000_ip_o_60d,True
ph_amt_150_app_acc_7d,False
ph_count_doc_1d,False
ctx_is_movistar,True
phtc_qty_installments_3_7d,False
vop_ratio_can_qty_3d,False
phtc_amt_6h,False
phtc_amt_1000_rcfa_30d,False
ph_amt_same_rec_rate_1h_12h,False
phtc_amt_rec_app_1d,False
phcpf_qty_ip_prm_7d,False
op_sh_2d,False
fl_gp_cc_p,True
phtc_qty_cbk_90d,False
ctx_client_id_3867949814696343,True
phd_amt_recharge_1d,False
ctx_client_id_3148,True
phtc_qty_app_same_collector_1d,False
phtc_qty_new_dml_same_collector_1h,False
phtc_qty_installments_10_30d,False
ph_amt_imp_7d,False
phcpf_amt_150_rcfa_15d,False
fl_pay_device_grl,False
vop_ratio_approved_amount_3d_30d,False
ph_amt_750_ip_prm_90d,True
cl_nickname_changes_qty_90d,True
phcpf_amt_750_ip_o_30d,True
bin_ib_banco_nacion,True
phcpf_count_cc_new_12h,False
vop_ratio_bpp_ref_qty_90d,False
phtc_amt_500_app_acc_30d,False
phtc_amt_50_rhr_1d,False
ctx_receiver_id_cbk_qty_50,True
fl_device_fraud_2d,False
ctx_ind_mobile_recharge,False
phcpf_amt_150_ria_90d,False
nmdml_hit_bet_5_10,False
fl_street_number_90d,True
fl_list_cust_grl_15d,False
chn_max_distance_low_100,False
fl_sell_cust_blc_7d,False
nmdml_hit_bet_90_100,False
phtc_dist_doc_new_rej_3d,False
ctx_receiver_id_254454413,True
ph_qty_same_rec_rate_1h_90d,False
phtc_count_users_same_seller_new_30d,False
phcpf_tcs_rcfa_30d,False
ph_qty_app_state_1d,False
bin_var_qty_fpdv_2d_7d,False
cl_max_last_updated,False
phcpf_amt_300_app_acc_7d,False
phcpf_amt_750_c_7d,False
phcpf_hap_doc_number_55d,False
phtc_dist_doc_new_1d,False
ctx_ship_mode_is_me,True
phd_amt_recharge_rate_1h_15d,False
phtc_amt_rcfa_1d,False
ph_count_cc_new_dev_1h,False
phtc_count_users_new_30d,False
ctx_client_id_1505,True
ph_qty_older_70d,False
phtc_amt_ip_prm_30d,False
ph_qty_ro_30d,False
ph_qty_c_90d,False
dml_popular_old_apps_count,False
ph_amt_imp_30d,False
phcpf_amt_300_bf_7d,False
ctx_receiver_id_295153733,True
nmdml_has_camera,True
phtc_qty_app_same_collector_1h,False
fl_np_cust_30d,False
vop_ratio_cbk_amount_7d,True
phcpf_tcs_ip_prm_1d,False
dml_hit_10to20,False
phphone_fcc_device_ml_null_1d,True
pr_tpv_envio_dinero_7d_mt,False
nmdml_resolution_720x1280,False
phtc_qty_installments_4_7d,False
vop_rej_hrisk_amount_7d,False
ph_amt_shipping_cost_30d,False
phd_qty_30d,False
fl_np_device_ml_15d,False
phd_qty_same_collector_rate_15d_90d,False
vop_ref_qty_7d,False
phtc_qty_dist_user_no_free_pass_dml_1d,False
phtc_amt_500_c_30d,False
bin_ib_western,True
ctx_ind_transport_recharge,False
ctx_client_id_4736625772108415,True
ph_qty_ria_1d,False
nmdml_aspect_ratio_cbk_amount_1,False
ph_tcs_imp_90d,False
phtc_count_devices_ml_new_1d,False
vop_approv_qty_3d,False
phcpf_amt_ip_prm_15d,False
phtc_qty_rcfa_7d,False
growth_rate_1h_ht_7d,False
ph_amt_500_ro_1d,False
ph_qty_new_dml_recharge_1d,False
ph_std_amount_12h,False
chn_app_min_distance_low_100,False
phd_amt_6h,False
fl_wit_device_grl_15d,True
vop_amount_90d,False
phcpf_amt_150_ip_prm_7d,False
phtc_amt_same_collector_15d,False
fl_pay_doc_grl_7d,False
phtc_amt_rhr_7d,False
bin_ib_porto_seguro,True
ph_qty_ip_o_7d,True
phcpf_tcs_bf_1d,False
ph_amt_500_ip_o_90d,True
phd_dist_users_new_1d,False
phtc_amt_750_cbk_90d,True
bin_var_app_qty_fpdv_7d_30d,False
phtc_amt_new_user_recharge_12h,False
ph_qty_round_90d,False
ph_pays_approb_65d,False
fl_pay_doc_ato_15d,True
phphone_tcs_ip_prm_90d,True
ctx_receiver_id_326766165,True
phd_dist_user_recharge_1h,False
phcpf_amt_50_ria_1d,False
ctx_receiver_id_179564937,True
dml_os_linux,True
phtc_qty_recharge_rate_1h_15d,False
bin_ib_bogota,True
phtc_amt_rec_app_30d,False
pr_tpn_online_1d_total,False
ctx_receiver_id_high_risk_lighthouses,True
remedy_has_fraude_ml,False
phcpf_amt_750_app_acc_90d,False
phcpf_qty_ro_7d,False
phtc_hap_tc_55d,False
ph_amt_shipping_cost_1d,False
phd_rej_qty_new_7d,False
fl_device_ato_2d,False
vop_ratio_can_qty_90d,False
phtc_amt_ref_90d,False
ctx_client_id_2391688200332582,True
ph_qty_rej_city_90d,False
phphone_tcs_ip_prm_30d,True
bin_number_of_cards,False
phtc_amt_150_ref_30d,False
ctx_receiver_id_tickets_4,True
ph_amt_50_ip_prm_7d,False
pr_tpn_pago_prestamo_1d_total,True
phcpf_count_custs_new_1h,False
ph_amt_25_bf_7d,False
pr_tpv_atm_7d_mt,True
phcpf_qty_ip_prm_90d,False
ph_same_rec_qty_7d,False
phd_approv_amount_7d,False
fl_sell_cust_grl_30d,False
phtc_log_veloc_6h,False
ph_qty_rhr_60d,False
phcpf_tcs_ip_o_1d,True
ctx_receiver_id_200171753,True
phd_approv_amount_15m,False
phphone_std_amount_7d,False
ph_amt_30d,False
ctx_client_id_2108821276507303,True
ph_amt_500_rhr_90d,False
phd_dist_users_1d,False
phcpf_tcs_app_acc_90d,False
phtc_amt_50_c_7d,False
pr_tpn_envio_dinero_1d_mt,True
ph_qty_c_30d,False
ctx_site_is_mco_or_mpe,True
phcpf_amt_300_ria_15d,False
fl_zip_code_2d,True
fl_list_doc_blc_90d,False
ph_amt_500_ria_30d,False
vop_ratio_digcry_amount_3d,False
fl_list_doc_grl_15d,False
ph_qty_installments_6_7d,False
bin_ib_banestes,False
phcpf_amt_150_cbk_1d,True
phcpf_amt_750_ro_15d,False
ph_amt_150_bf_7d,False
phtc_amt_500_app_acc_1d,True
phcpf_std_amount_15d,False
nmdml_m_null,False
phtc_count_users_same_seller_new_7d,False
ctx_pix_own_account,True
ph_amt_rcfa_7d,False
nmdml_platform_is_iphone,False
ph_tcs_ria_1d,False
ph_qty_app_acc_5m,False
fl_pay_doc_ato_90d,False
ph_amt_500_ip_o_30d,True
ctx_receiver_id_cbk_top_qty_3,True
bin_ib_caixa,False
ph_amt_app_acc_5m,False
ctx_ind_binary_bus_tickets,True
phcpf_std_amount_30d,False
ph_amt_1000_ria_90d,False
ph_dist_tel_recharge_90d,False
phtc_count_devices_ml_12h,False
ph_amt_rec_app_60d,False
ph_amt_150_rcfa_60d,False
phd_dist_users_new_7d,False
ph_dist_tc_same_collector_1h,False
phtc_std_amount_12h,False
ph_qty_recharge_rate_1h_90d,False
ph_oro_7d,False
phtc_dist_new_user_recharge_90d,False
phtc_pays_approb_tc_45d,False
fl_cta_fraud_15d,True
phtc_qty_diff_installments_7d,False
pr_tpn_atm_7d_total,True
remedy_has_iv_online,False
bin_var_app_qty_fptc_2d_30d,False
growth_rate_1h_oc_15d,False
phtc_amt_750_app_acc_90d,False
phcpf_amt_300_c_15d,False
ph_qty_cbk_30d,False
cl_email_changes_qty_7d,False
ph_amt_rate_12h_90d,False
phcpf_amt_c_15d,False
nmdml_model_sm_j700m,False
fl_pay_device_blc_15d,False
phd_dist_users_7d,False
phcpf_qty_ip_prm_1d,False
phtc_amt_500_ip_prm_1d,True
phcpf_tcs_ref_15d,False
phcpf_amt_50_imp_7d,False
ph_user_cd_ml_30d,False
ctx_receiver_id_cbk_amount_10,True
bin_ib_hipercard,True
ph_qty_installments_10_1d,False
phcpf_tcs_ref_90d,False
phcpf_tcs_ro_30d,False
phcpf_amt_300_app_acc_90d,False
phtc_amt_50_ro_60d,False
phcpf_amt_imp_7d,False
fl_sell_device_grl_2d,True
last_payments_date_null,False
ph_dist_dml_no_free_pass_tc_same_collector_15d,False
vop_rej_amount_7d,False
phtc_amt_new_dml_same_collector_1h,False
phtc_amt_rec_app_acc_12h,False
fl_wit_device_grl_30d,True
ph_amt_750_cbk_90d,True
fl_sell_cust_grl_90d,False
phcpf_amt_150_imp_7d,True
fl_wit_doc_grl_90d,False
phtc_fcc_device_ml_null_30d,False
vop_rej_amount_30d,False
ph_amt_c_90d,False
phtc_qty_installments_6_1d,False
ph_std_shipping_cost_30d,False
ph_amt_150_rhr_60d,False
vop_rej_qty_90d,False
ctx_receiver_id_386592198,True
bin_amt_avg_30d,False
ph_amt_1000_ref_30d,False
dml_hit_60to70,False
vop_ratio_approved_qty_7d_30d,False
bin_ib_banco_hipotecario,True
phcpf_tcs_cbp_15d,False
phcpf_amt_750_ria_1d,False
has_approved_device_ml_credit,False
phtc_qty_dist_user_no_free_pass_user_15d,False
phcpf_amt_750_imp_7d,True
phtc_amt_bf_30d,False
vop_ratio_digcry_qty_3d,False
phd_amt_new_user_same_collector_rate_1d_90d,False
phcpf_tcs_ref_60d,False
phtc_amt_bf_90d,False
ph_amt_500_bf_60d,False
phphone_tcs_ria_1d,False
fl_gp_cc_w_90d,True
phd_qty_recharge_rate_1h_1d,False
nmdml_pago_upd_30dto90d,False
ctx_user_unavailable_balance_dol_amount,True
phphone_tcs_cbk_90d,False
fl_p_tc_2d,False
bin_ib_itau,True
phtc_amt_150_imp_30d,True
phcpf_qty_ip_o_1d,True
chn_distance_first_payment,False
ph_qty_installments_10_60d,False
vop_approv_amount_30d,False
phtc_amt_150_bf_1d,True
ctx_is_open_platform,True
ph_amt_750_app_acc_30d,False
phtc_amt_500_ro_7d,False
ctx_receiver_id_bus_tickets_7,True
phtc_amt_new_dml_same_collector_rate_1d_15d,False
op_purchase_interval,False
ph_tcs_app_acc_90d,False
phcpf_count_custs_new_rej_30d,False
phd_qty_recharge_rate_1h_15d,False
phtc_fcc_device_ml_null_7d,False
phcpf_amt_rcfa_15d,False
ctx_receiver_id_is_bus_tickets,True
ctx_receiver_id_cbk_amount_20,True
ph_dist_tc_same_collector_90d,False
ctx_pm_id_is_debmaster_deriv,False
ctx_receiver_id_coupons_5,True
device_tc_free_pass_is_missing,False
phcpf_amt_150_imp_90d,False
ctx_ind_mp_wallet,True
ph_same_rec_qty_1h,False
phcpf_amt_rcfa_60d,False
cl_email_changes_qty_12h,False
phtc_qty_installments_5_90d,False
ph_amt_4h,False
ctx_receiver_id_cbk_top_qty_1,True
phphone_tcs_bf_30d,False
phd_hap_device_70d,False
phd_amt_new_user_same_collector_1d,False
phcpf_qty_rcfa_7d,False
ph_qty_app_city_7d,False
nmdml_hit_bet_20_30,False
fl_list_cust_grl_2d,False
dml_max_last_updated_less_5000,False
phcpf_amt_ref_1d,False
phtc_count_users_hap_n_30d,False
fl_p_phone,False
vop_ratio_bpp_ref_amount_90d,False
bin_ib_banco_continental,True
phtc_amt_bf_60d,False
ph_qty_installments_6_60d,False
nmdml_model_n71ap,False
ph_dist_tc_new_dml_same_collector_12h,False
chn_distance_first_payment_lower_50,False
ph_pays_approb_60d,False
phphone_tcs_rcfa_7d,False
phphone_tcs_rhr_7d,False
ctx_client_id_3803904509068232,True
phtc_amt_500_rcfa_90d,False
ph_dist_dml_no_free_pass_tc_same_collector_1d,False
nmdml_hit_bet_30_40,False
phtc_std_amount_30d,False
ctx_receiver_id_cbk_avg_amount_60,True
phcpf_qty_imp_1d,False
ctx_receiver_id_queropassagem,True
phd_dist_user_recharge_1d,False
ph_qty_bf_30d,False
ph_count_cc_new_dev_7d,False
phtc_qty_installments_5_30d,False
ph_dist_tc_recharge_1h,False
ctx_receiver_id_cbk_avg_amount_30,True
phphone_tcs_ro_90d,False
ph_amt_rhr_60d,False
phtc_amt_rhr_1d,False
phtc_amt_1000_imp_30d,True
ctx_client_id_2605011124307589,True
ph_amt_150_imp_30d,False
fl_pay_cta_ato_90d,True
phcpf_hap_doc_number_60d,False
ph_rate_amt_new_dml_15d,False
phcpf_amt_50_rhr_7d,False
phtc_amt_ip_o_60d,True
phtc_qty_diff_installments_30d,False
phtc_amt_rcfa_60d,False
ph_qty_installments_great_12_7d,False
phcpf_amount_qty_older_70d,False
bin_var_app_qty_fptc_7d_30d,False
phd_canc_amount_7d,False
phcpf_tcs_ro_90d,False
phtc_qty_installments_10_7d,False
ctx_pm_id_is_nativa_deriv,True
cl_address_changes_qty_12h,False
ae_receiver_age_is_miss,False
phphone_qty_rhr_30d,False
phcpf_fcc_device_ml_null_7d,False
phtc_qty_same_collector_rate_15d_90d,False
dml_ua_is_samsung,False
phtc_qty_imp_60d,False
fl_cta_fraud_90d,True
ph_qty_dist_tc_no_free_pass_dml_90d,False
phd_amt_30m,False
bin_var_amt_nu_7d_30d,False
phcpf_amt_6h,False
crosses_qty_1h_ht_fraud_confirmed_user_count,False
ph_qty_rcfa_60d,False
pr_tpv_pago_prestamo_1d_total,True
bin_ib_bancolombia,True
ctx_is_monday,False
ph_qty_cbp_60d,False
fl_pay_device_grl_90d,False
phtc_amt_150_imp_90d,True
phd_amt_15d,False
ph_qty_installments_5_60d,False
bin_var_app_qty_nu_7d_30d,False
bin_ib_banco_do_brasil,False
phcpf_tcs_rcfa_60d,False
vop_can_qty_3d,False
ctx_marketplace_id_mp-mkt-7176567963308817,True
bin_ib_hsbc_mexico,True
phtc_dist_new_user_same_collector_15d,False
ctx_is_telcel,True
phcpf_amt_90d,False
phcpf_amt_bf_1d,False
phtc_count_users_4h,False
fl_doc_fraud_7d,False
vop_ratio_digcry_app_qty_30d,False
phcpf_amt_50_ip_prm_1d,False
vop_qty_7d,False
bin_ib_bansud,True
ctx_ind_default,True
ph_log_veloc_7d,False
ph_qty_rej_state_1d,False
vop_bpp_ref_amount_90d,False
phtc_count_users_hap_n_15d,False
phcpf_count_cc_90d,False
ph_qty_recharge_rate_1d_15d,False
ph_amt_150_ria_7d,False
bin_ib_davivienda,True
phcpf_amt_150_ref_15d,False
phcpf_amt_50_rcfa_90d,False
phcpf_tcs_ip_o_7d,True
ph_amt_150_cbk_7d,True
pr_tpv_intangible_1d_mt,False
ph_amt_150_ip_o_7d,True
dml_hit_40to50,False
phtc_amt_50_ref_7d,False
ph_count_cc_new_dev_12h,False
bin_ib_td_bank,True
phcpf_qty_c_7d,False
phtc_amt_150_ip_prm_1d,False
ph_avg_shipping_cost_7d,False
ctx_marketplace_id_mp-mkt-7914538781116203,True
ctx_site_is_mlc,True
phtc_amt_500_imp_1d,True
phcpf_amt_rhr_15d,False
nmdml_has_es_lang_device_ios,True
phcpf_count_custs_new_90d,False
phcpf_tcs_cbp_60d,False
ph_qty_ip_prm_30d,False
bin_ib_euro_kartensysteme,True
phcpf_amt_ro_60d,False
phcpf_amt_750_ip_o_90d,True
chn_distance_first_payment_lower_70,False
phtc_amt_500_rcfa_7d,False
bin_ib_fai_financeira,True
phcpf_amt_150_c_7d,False
phd_amt_recharge_90d,False
phtc_amt_same_collector_12h,False
phd_canc_amount_30d,False
fl_buy_cust_grl_30d,False
ph_tcs_cbk_7d,True
phcpf_amt_300_cbk_15d,False
ph_amt_150_ip_prm_1d,False
phcpf_amt_300_bf_1d,True
phcpf_tcs_imp_30d,False
phtc_fcc_device_ml_null_12h,False
nmdml_m_asus,False
ph_qty_app_city_30d,False
nmdml_hit_bet_60_70,False
phcpf_qty_ro_90d,False
ph_std_amount_15d,False
phphone_qty_rcfa_30d,False
phtc_amt_50_cbk_1d,True
phcpf_qty_ip_prm_30d,False
vop_rej_qty_3d,False
ctx_marketplace_id_mp-mkt-6931304321374353,True
ph_amt_recharge_1d,False
phtc_dist_dml_recharge_1d,False
ph_amt_150_ip_prm_90d,False
nmdml_has_bluetooth_and,False
nmdml_has_can_make_phone_calls_ios,False
phtc_amt_new_dml_recharge_12h,False
bin_ib_brasilia,False
phphone_qty_imp_90d,True
fl_p_doc_15d,False
phtc_rate_amt_new_dml_15d_90d,False
phcpf_amt_ref_60d,False
phtc_amt_150_cbk_60d,True
phtc_amt_50_rhr_60d,False
ph_std_shipping_cost_7d,False
phcpf_amt_ip_prm_30d,False
ctx_shipping_cost,True
fl_pay_cta_ato_15d,True
nmdml_hit_bet_100_200,False
phcpf_amt_ip_o_30d,True
phd_dist_users_new_60d,False
ph_qty_ro_60d,False
fl_list_cust_blc_90d,False
phcpf_amt_300_ip_o_90d,True
phtc_hap_tc_80d,False
phd_dist_tcs_1d,False
phcpf_count_cc_7d,False
phphone_qty_ro_1d,False
fl_p_doc_30d,False
vop_bpp_ref_amount_7d,False
fl_sell_doc_blc_90d,False
phcpf_amt_300_rhr_15d,False
ph_amt_150_bf_1d,False
ph_qty_dist_tc_new_dml_1d,False
ctx_receiver_id_138185050,True
phcpf_amt_50_bf_7d,False
chn_avg_distance_80_100,False
fl_pay_device_fraud_15d,False
ctx_receiver_id_270306568,True
phd_qty_same_collector_15d,False
ph_amt_rec_app_acc_15d,False
phtc_dist_new_user_same_collector_12h,False
ph_qty_app_state_30d,False
ph_qty_same_rec_rate_12h_90d,False
phcpf_amt_300_ro_7d,False
phtc_amt_app_acc_1d,False
phtc_count_users_new_dev_3d,False
ph_amt_500_c_90d,False
ctx_receiver_id_is_cloncom,True
phcpf_amt_150_app_acc_90d,False
fl_list_cust_blc_7d,False
phtc_amt_500_rcfa_60d,False
phd_qty_same_collector_rate_12h_15d,False
growth_rate_1h_oc_7d,False
op_amount_regular_payment_90d,False
phtc_qty_dist_new_dml_90d,False
phcpf_count_custs_new_rej_12h,False
phcpf_amt_7d,False
phtc_qty_bf_1d,False
vop_ratio_digcry_amount_90d,False
phcpf_amt_50_ro_7d,False
ph_qty_installments_3_30d,False
ph_std_amount_90d,False
phtc_qty_app_same_collector_15d,False
ph_dist_tc_new_dml_recharge_15d,False
crosses_qty_1h_ht_is_missing,True
dml_os_ios,False
bin_ib_banco_ripley,True
ctx_receiver_id_180012738,True
phd_dist_user_same_collector_15d,False
phtc_amt_150_rcfa_90d,False
phcpf_amt_50_app_acc_15d,False
phtc_amt_150_cbk_90d,False
bin_ib_colpatria,True
phd_dist_users_60d,False
ctx_receiver_id_66268233,True
phd_hap_device_30d,False
ctx_receiver_id_cbk_avg_amount_90,True
vop_approv_amount_af_dc_7d,False
bin_ib_triangulo,False
vop_ratio_cbk_qty_90d,False
phtc_qty_ro_60d,False
ctx_receiver_id_302293532,True
phtc_amt_25_c_7d,False
phcpf_qty_same_collector_1h,False
phcpf_qty_imp_15d,False
dml_ua_is_safari,True
bin_var_amt_fptc_7d_30d,False
phcpf_amt_300_bf_90d,False
ctx_client_id_8206943623138984,True
ph_amt_same_rec_rate_1h_1d,False
ctx_mkp_donaciones,True
bin_is_mexico_bin,True
phtc_amt_ref_30d,False
vop_ref_amount_90d,False
phcpf_amt_50_ria_90d,False
phcpf_tcs_ria_7d,False
ph_amt_app_acc_60d,False
ph_amt_150_ria_90d,False
growth_rate_1h_od_7d,False
ph_amt_500_rcfa_60d,False
phphone_qty_ip_prm_30d,True
vop_ratio_rej_qty_90d,False
ph_amt_500_ip_prm_90d,True
ph_count_doc_7d,False
phcpf_hap_doc_number_45d,False
phtc_qty_rhr_1d,False
phtc_amt_30d,False
phtc_amt_1000_c_90d,True
phtc_qty_recharge_rate_15d_90d,False
phcpf_amt_app_acc_7d,False
phcpf_pays_approb_doc_number_55d,False
vop_digcry_amount_30d,False
phtc_amt_150_app_acc_7d,False
ph_amt_150_bf_60d,False
fl_pay_device_fraud_2d,False
fl_pay_device_grl_7d,True
phtc_amt_500_imp_60d,True
fl_np_cust_90d,False
ph_amt_150_rhr_90d,False
ctx_receiver_id_low_risk_car_dealer,True
phcpf_amt_300_ref_7d,False
phtc_amt_25_cbk_7d,True
phcpf_amt_300_rcfa_90d,False
crosses_qty_1h_oc_fraud_tko_user_count,False
phtc_count_users_hap_n_1d,False
dml_age_since_payment,False
phtc_amt_1000_imp_60d,True
ph_qty_app_acc_60d,False
cl_city_changes_qty_30d,False
bin_ib_bcsc,True
ph_qty_same_rec_rate_12h_15d,False
phcpf_amt_imp_30d,False
phcpf_tcs_bf_7d,False
vop_can_qty_90d,False
growth_rate_1h_oc_30d,False
fl_np_phone,False
phd_approv_amount_new_90d,False
op_amount_na_30d,False
bin_var_amt_fptc_2d_30d,False
growth_rate_1h_ht_is_missing,True
phtc_count_users_12h,False
fl_gp_cc_p_2d,True
phphone_count_cc_type_90d,False
phphone_tcs_cbk_30d,False
phd_qty_same_collector_rate_1h_1d,False
ph_dist_dml_no_free_pass_tc_recharge_1d,False
fl_pay_doc_ato_2d,True
phtc_qty_installments_2_7d,False
phcpf_amt_750_ria_90d,False
phtc_dist_dml_new_user_no_free_pass_dml_recharge_1d,False
bin_var_app_amt_fptc_7d_30d,False
ctx_receiver_id_cbk_amount_99,True
phtc_dist_dml_no_free_pass_user_same_collector_1d,False
phtc_amt_500_bf_1d,True
ctx_client_id_1311377052931992,False
vop_accmny_amount_90d,False
phtc_rate_amt_new_dml_30d,False
phtc_fcc_device_ml_null_60d,False
phcpf_count_dml_7d,False
phtc_amt_rcfa_7d,False
phphone_tcs_ro_30d,False
bin_ib_pernambucanas_financiador,True
fl_zc_rz_p_90d,True
ph_count_cc_type_12h,False
ph_amt_500_ria_7d,False
ph_amt_rec_app_6h,False
ctx_receiver_id_bus_tickets_2,True
phcpf_amt_50_c_90d,False
vop_ratio_accmny_amount_7d,False
phtc_count_devices_ml_new_90d,False
chn_avg_distance_app_low,False
ph_dist_tc_same_collector_1d,False
ph_amt_500_cbk_30d,True
ph_same_rec_qty_app_1h,False
ph_amt_1000_ip_prm_60d,True
ctx_receiver_id_cbk_avg_amount_70,True
phtc_diff_avg_same_collector_6h,False
bin_var_app_qty_nd_7d_30d,False
phtc_amt_ref_7d,False
ph_qty_cbp_7d,False
ph_amt_ro_30d,False
fl_pay_cust_grl_90d,False
phtc_count_users_new_15d,False
ph_amt_750_imp_30d,True
fl_sn_c_p_90d,True
phtc_count_users_new_rej_3d,False
ph_qty_ip_prm_7d,False
phphone_count_cc_7d,False
vop_ratio_cbk_amount_30d,False
ph_qty_ref_90d,False
phcpf_amt_50_cbk_1d,True
phtc_amt_150_ria_30d,False
phtc_amt_1000_cbk_90d,True
ph_tcs_ip_prm_1d,False
phtc_avg_amount_12h,False
op_amount_recur_pay,False
phtc_amt_imp_1d,False
phtc_qty_new_dml_recharge_1d,False
phtc_amt_500_ref_30d,False
phcpf_amt_150_cbk_15d,False
phtc_amt_500_ref_60d,False
phd_amt_new_user_recharge_90d,False
vop_digcry_app_amount_90d,False
vop_ratio_can_qty_30d,False
phtc_qty_diff_installments_1d,False
fl_pay_cta_fraud_2d,True
pr_tpv_intangible_7d_total,False
cl_nickname_changes_qty_12h,False
fl_np_street_number_7d,True
fl_wit_cust_blc_90d,False
ph_amt_50_bf_7d,False
ctx_ship_mode_is_custom_shipping,True
fl_buy_cust_grl_7d,False
ph_dist_tc_recharge_90d,False
phcpf_amt_50_ro_1d,False
ph_tcs_ro_30d,False
bin_is_brazil_bin,False
ph_qty_cbk_city_60d,False
ph_qty_installments_12_1d,False
phcpf_amt_750_app_acc_1d,True
phcpf_amt_300_c_90d,False
phcpf_tcs_rhr_7d,False
fl_wit_cust_blc,False
phcpf_amt_300_bf_15d,False
phcpf_pays_approb_doc_number_80d,False
phtc_count_devices_ml_30d,False
nmdml_has_es_ar_lang_device_ios,True
phtc_qty_new_dml_recharge_90d,False
phphone_tcs_ref_90d,False
fl_pay_cust_blc_2d,False
ph_qty_imp_30d,False
phcpf_amt_c_7d,False
vop_digcry_rej_qty_7d,False
phtc_amt_500_ria_7d,False
fl_list_doc_blc_15d,False
phcpf_count_cc_new_rej_90d,False
fl_pay_doc_grl_90d,False
phd_canc_qty_90d,False
bin_ib_itau_investimento,True
vop_approv_amount_90d,False
growth_rate_1h_od_15d,False
nmdml_has_flash,False
ph_qty_new_dml_same_collector_1h,False
phtc_qty_ro_7d,False
ph_tcs_rcfa_90d,False
bin_amt_avg_1d,False
vop_rej_hrisk_amount_30d,False
phcpf_qty_imp_30d,False
phtc_amt_750_ro_90d,False
phcpf_qty_rcfa_15d,False
phd_amt_same_collector_rate_1h_90d,False
ctx_marketplace_id_mp-mkt-974178239568654,True
ph_amt_rate_1d_90d,False
phcpf_amt_750_imp_30d,True
phtc_dist_doc_new_rej_30d,False
phtc_amt_25_ria_7d,False
dml_ua_is_firefox,True
fl_p_device_ml_2d,False
phtc_diff_avg_1d,False
phtc_qty_same_collector_1d,False
phtc_qty_app_acc_5m,False
phcpf_qty_ip_prm_15d,False
phtc_amt_50_rhr_7d,False
ctx_receiver_id_cbk_top_qty_6,True
nmdml_pago_over_90d,False
phd_approv_qty_5m,False
phcpf_qty_cbp_7d,False
fl_p_ip_15d,True
phtc_hap_tc_70d,False
fl_pay_cta_fraud,True
